image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241365434.jpg,The GCHQ Puzzle Book II,GCHQ,Paperback,4.0,14.75,$,16.0,9780241365434,Reference,dataset/Reference/0000121.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9098/9781909865259.jpg,Keep Calm and Colour Unicorns,,Paperback,4.0,4.6,$,6.7,9781909865259,Reference,dataset/Reference/0000122.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7493/9780749314101.jpg,Families And How To Survive Them,Robin Skynner,Paperback,4.0,10.38,$,12.9,9780749314101,Reference,dataset/Reference/0000123.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8478/9781847875822.jpg,Successful Qualitative Research,Dr. Victoria Clarke,Paperback,4.0,38.83,$,40.0,9781847875822,Reference,dataset/Reference/0000124.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9122/9781912286812.jpg,Guinness World Records 2020,Guinness World Records,Hardback,2.0,23.81,$,24.0,9781912286812,Reference,dataset/Reference/0000125.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8573/9780857330963.jpg,Millennium Falcon Manual,Ryder Windham,Hardback,4.0,14.01,$,21.6,9780857330963,Reference,dataset/Reference/0000126.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034935.jpg,A History of the World in Twelve Maps,Jerry Brotton,Paperback,4.0,12.36,$,13.9,9780141034935,Reference,dataset/Reference/0000127.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241336359.jpg,Super Thinking,Gabriel Weinberg,Paperback,4.0,15.54,$,18.0,9780241336359,Reference,dataset/Reference/0000128.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199678112.jpg,Superintelligence,Nick Bostrom,Hardback,4.0,17.61,$,23.0,9780199678112,Reference,dataset/Reference/0000129.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007232741.jpg,The Dangerous Book for Boys,Conn Iggulden,Hardback,4.0,23.04,$,24.0,9780007232741,Reference,dataset/Reference/0000130.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3072/9780307273604.jpg,Daily Rituals,Mason Currey,Hardback,3.5,16.48,$,24.0,9780307273604,Reference,dataset/Reference/0000131.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060956431.jpg,Writing That Works,Kenneth Roman,Paperback,3.5,12.82,$,16.0,9780060956431,Reference,dataset/Reference/0000132.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141040851.jpg,The Penguin Book of Baby Names,David Pickering,Paperback,3.5,6.67,$,,9780141040851,Reference,dataset/Reference/0000133.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8468/9781846812095.jpg,Complete Illustrated Encyclopedia of Dinosaurs & Prehistoric Creatures,Dougal Dixon,Paperback,4.5,18.07,$,,9781846812095,Reference,dataset/Reference/0000134.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1951/9780195133738.jpg,The Sociological Imagination,C. Wright Mills,Paperback,4.0,10.57,$,16.0,9780195133738,Reference,dataset/Reference/0000135.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4263/9781426327728.jpg,National Geographic Kids Almanac 2018,National Geographic Kids,Paperback,4.5,16.29,$,,9781426327728,Reference,dataset/Reference/0000136.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985015.jpg,Special Relativity and Classical Field Theory,Leonard Susskind,Paperback,4.5,10.64,$,12.4,9780141985015,Reference,dataset/Reference/0000137.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7417/9781741753714.jpg,Feeding The Bump,Lisa Neal,Paperback,3.0,17.26,$,,9781741753714,Reference,dataset/Reference/0000138.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787014510.jpg,Lonely Planet Japan Planning Map,Lonely Planet,Sheet map,4.0,4.99,$,6.7,9781787014510,Reference,dataset/Reference/0000139.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7832/9781783290147.jpg,The Adventure Time Encyclopaedia,Martin Olson,Hardback,4.5,15.7,$,18.0,9781783290147,Reference,dataset/Reference/0000140.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7369/9780736957670.jpg,The Power of a Praying (R) Parent,Stormie Omartian,Paperback,4.5,10.9,$,15.0,9780736957670,Reference,dataset/Reference/0000141.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8854/9781885477224.jpg,Comic Strip Conversations,Carol Gray,Paperback,3.5,9.06,$,9.5,9781885477224,Reference,dataset/Reference/0000142.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3126/9780312611736.jpg,Liespotting,Pamela Meyer,Paperback,3.5,14.28,$,15.0,9780312611736,Reference,dataset/Reference/0000143.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8777/9780877798552.jpg,M-W Vocabulary Builder,Mary Wood Cornog,Paperback,4.5,9.02,$,,9780877798552,Reference,dataset/Reference/0000144.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008158514.jpg,Collins World Atlas: Paperback Edition,Collins Maps,Paperback,4.0,7.8,$,,9780008158514,Reference,dataset/Reference/0000145.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5088/9781508819127.jpg,Minecraft Maths,Gameplay Publishing,Paperback,3.5,9.77,$,,9781508819127,Reference,dataset/Reference/0000146.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199669172.jpg,Oxford Guide to Plain English,Martin Cutts,Paperback,4.0,8.75,$,11.4,9780199669172,Reference,dataset/Reference/0000147.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786579041.jpg,Lonely Planet New Zealand Planning Map,Lonely Planet,Sheet map,4.5,4.99,$,6.2,9781786579041,Reference,dataset/Reference/0000148.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/8365/9783836556415.jpg,Braun/Hogenberg. Cities of the World,Stephan Füssel,Hardback,4.0,19.7,$,,9783836556415,Reference,dataset/Reference/0000149.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9861/9780986155499.jpg,The Innovator's Mindset,George Couros,Paperback,4.0,18.42,$,21.95,9780986155499,Reference,dataset/Reference/0000150.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419706813.jpg,Paris Street Style:A Guide to Effortless Chic,Isabelle Thomas,Paperback,3.5,16.25,$,21.1,9781419706813,Reference,dataset/Reference/0000151.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1405/9780140513660.jpg,The Penguin Guide to Punctuation,R. L. Trask,Paperback,4.0,6.77,$,13.16,9780140513660,Reference,dataset/Reference/0000152.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5067/9781506706382.jpg,The Legend Of Zelda Encyclopedia,Nintendo,Hardback,4.5,48.02,$,,9781506706382,Reference,dataset/Reference/0000153.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6103/9781610390934.jpg,Poor Economics,Abhijit Banerjee,Paperback,4.0,13.22,$,,9781610390934,Reference,dataset/Reference/0000154.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1996/9780199687817.jpg,Concise Medical Dictionary,Elizabeth Martin,Paperback,4.5,12.79,$,15.0,9780199687817,Reference,dataset/Reference/0000155.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5521/9780552172882.jpg,Black Flags,Joby Warrick,Paperback,4.5,10.34,$,11.4,9780552172882,Reference,dataset/Reference/0000156.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5832/9781583225363.jpg,Media Control - Post-9/11 Edition,Noam Chomsky,Paperback,4.0,7.41,$,10.3,9781583225363,Reference,dataset/Reference/0000157.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9383/9781938340239.jpg,Training for the New Alpinism,Steve House,Paperback,4.5,29.98,$,,9781938340239,Reference,dataset/Reference/0000158.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2620/9780262033848.jpg,Introduction to Algorithms,Thomas H. Cormen,Hardback,4.5,120.39,$,,9780262033848,Reference,dataset/Reference/0000159.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4152/9780415267373.jpg,The Order of Things,Michel Foucault,Paperback,4.0,20.83,$,,9780415267373,Reference,dataset/Reference/0000160.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0074/9780007425952.jpg,Collins Complete DIY Manual,Albert Jackson,Hardback,4.0,48.14,$,,9780007425952,Reference,dataset/Reference/0000161.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0991/9780099116417.jpg,Alan Turing: The Enigma,Andrew Hodges,Paperback,4.0,13.91,$,,9780099116417,Reference,dataset/Reference/0000162.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7870/9781787011335.jpg,The Solo Travel Handbook,Lonely Planet,Paperback,3.5,13.93,$,16.0,9781787011335,Reference,dataset/Reference/0000163.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7837/9781783707928.jpg,Dinosaurium,Chris Wormell,Hardback,4.5,22.17,$,25.2,9781783707928,Reference,dataset/Reference/0000164.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5011/9781501143908.jpg,100 Deadly Skills: Survival Edition,Clint Emerson,Paperback,4.0,12.32,$,20.1,9781501143908,Reference,dataset/Reference/0000165.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7126/9780712679060.jpg,Fingerprints Of The Gods,Graham Hancock,Paperback,4.0,23.96,$,24.0,9780712679060,Reference,dataset/Reference/0000166.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9252/9781925266917.jpg,How Writing Works,Roslyn Petelin,Paperback,4.0,16.98,$,21.1,9781925266917,Reference,dataset/Reference/0000167.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8109/9780810994614.jpg,The Little Dictionary of Fashion,Christian Dior,Hardback,4.0,17.11,$,20.1,9780810994614,Reference,dataset/Reference/0000168.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571308941.jpg,"1,339 QI Facts To Make Your Jaw Drop",John Mitchinson,Hardback,4.0,6.19,$,12.4,9780571308941,Reference,dataset/Reference/0000169.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6046/9781604690958.jpg,Botany for Gardeners,Brian Capon,Paperback,4.0,14.21,$,17.95,9781604690958,Reference,dataset/Reference/0000170.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3162/9780316287050.jpg,Face Forward,Kevyn Aucoin,Paperback,4.5,19.49,$,21.5,9780316287050,Reference,dataset/Reference/0000171.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4093/9781409350156.jpg,The Science Book,DK,Hardback,4.0,22.69,$,,9781409350156,Reference,dataset/Reference/0000172.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419708633.jpg,Vanity Fair 100 Years:From the Jazz Age to Our Age,Graydon Carter,Hardback,4.5,67.28,$,68.4,9781419708633,Reference,dataset/Reference/0000173.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241229781.jpg,The Science of Cooking,Dr. Stuart Farrimond,Hardback,4.5,24.74,$,25.2,9780241229781,Reference,dataset/Reference/0000174.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405291170.jpg,The Official Pokemon Annual 2019,Egmont Publishing UK,Hardback,3.5,8.32,$,10.3,9781405291170,Reference,dataset/Reference/0000175.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843175650.jpg,The Wicked Wit of Winston Churchill,Dominique Enright,Hardback,4.0,7.37,$,12.4,9781843175650,Reference,dataset/Reference/0000176.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349417363.jpg,Fierce Conversations,Susan Scott,Paperback,4.0,13.61,$,18.0,9780349417363,Reference,dataset/Reference/0000177.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241973844.jpg,The Art of Gathering,Priya Parker,Paperback,4.0,10.02,$,12.4,9780241973844,Reference,dataset/Reference/0000178.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4081/9781408175651.jpg,Wisden Cricketers' Almanack 2013,Lawrence Booth,Hardback,4.5,84.24,$,101.99,9781408175651,Reference,dataset/Reference/0000179.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419722394.jpg,Norah Gaughan s Knitted Cable Sourcebook:A Breakthrough Guide to,Norah Gaughan,Hardback,4.5,23.19,$,27.5,9781419722394,Reference,dataset/Reference/0000180.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0609/9780060930721.jpg,The Second Brain,Michael Gershon,Paperback,4.0,14.29,$,17.0,9780060930721,Reference,dataset/Reference/0000181.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4051/9781405182928.jpg,Metric Pattern Cutting for Children's Wear and Babywear,Winifred Aldrich,Hardback,4.0,36.29,$,,9781405182928,Reference,dataset/Reference/0000182.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6062/9781606236314.jpg,Early Start Denver Model for Young Children with Autism,Sally J. Rogers,Paperback,4.5,39.82,$,55.6,9781606236314,Reference,dataset/Reference/0000183.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0994/9780099466062.jpg,Understanding Power,Noam Chomsky,Paperback,4.5,18.76,$,21.1,9780099466062,Reference,dataset/Reference/0000184.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1983/9780198390114.jpg,Oxford IB Diploma Programme: Mathematics Standard Level Course Companion,Paul La Rondie,Mixed media product,4.0,69.23,$,,9780198390114,Reference,dataset/Reference/0000185.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8431/9781843176589.jpg,I Before E (Except After C),Judy Parkinson,Paperback,3.5,5.93,$,8.8,9781843176589,Reference,dataset/Reference/0000186.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141049946.jpg,Getting More,Stuart Diamond,Paperback,4.0,10.34,$,12.9,9780141049946,Reference,dataset/Reference/0000187.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6032/9781603292627.jpg,MLA Handbook,Modern Language Association,Paperback,4.0,17.12,$,18.0,9781603292627,Reference,dataset/Reference/0000188.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062223227.jpg,Big Questions from Little People...,Gemma Elwin Harris,Hardback,4.0,18.55,$,25.2,9780062223227,Reference,dataset/Reference/0000189.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4405/9781440543906.jpg,Psych 101,Paul Kleinman,Hardback,4.0,11.23,$,13.9,9781440543906,Reference,dataset/Reference/0000190.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3947/9780394740676.jpg,Orientalism,Edward W. Said,Paperback,4.0,13.82,$,17.0,9780394740676,Reference,dataset/Reference/0000191.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5000/9780500021835.jpg,An Anarchy of Chillies,Caz Hildebrand,Hardback,3.5,18.39,$,21.1,9780500021835,Reference,dataset/Reference/0000192.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8620/9781862059023.jpg,Style Me Vintage: Hair,Belinda Hay,Hardback,4.0,11.52,$,12.9,9781862059023,Reference,dataset/Reference/0000193.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6268/9781626863262.jpg,Star Wars Crochet,Lucy Collin,Mixed media product,4.0,22.53,$,24.0,9781626863262,Reference,dataset/Reference/0000194.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4052/9781405206228.jpg,The Secret of the Unicorn,Herge,Paperback,4.5,8.41,$,10.3,9781405206228,Reference,dataset/Reference/0000195.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786579058.jpg,Lonely Planet Great Britain Planning Map,Lonely Planet,Sheet map,5.0,4.99,$,6.7,9781786579058,Reference,dataset/Reference/0000196.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6336/9781633691247.jpg,The Harvard Business Review Manager's Handbook,Harvard Business Review,Paperback,4.0,17.9,$,22.99,9781633691247,Reference,dataset/Reference/0000197.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5713/9780571317776.jpg,"1,411 QI Facts To Knock You Sideways",John Lloyd,Hardback,4.0,6.82,$,12.9,9780571317776,Reference,dataset/Reference/0000198.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241982280.jpg,The Communication Book,Mikael Krogerus,Hardback,3.5,10.77,$,12.4,9780241982280,Reference,dataset/Reference/0000199.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8751/9780875168630.jpg,Guide for the Advanced Soul,Susan Hayward,Paperback,4.5,12.01,$,17.0,9780875168630,Reference,dataset/Reference/0000200.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847948335.jpg,Ripley's Believe It or Not! 2019,Ripley,Hardback,4.5,26.15,$,,9781847948335,Reference,dataset/Reference/0000201.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5861/9781586175160.jpg,Youcat,Cardinal Christoph Schonborn,Paperback,4.5,22.82,$,,9781586175160,Reference,dataset/Reference/0000202.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9213/9781921383526.jpg,101 Moments of Joy and Inspiration,Meredith Gaston,Hardback,4.5,19.71,$,,9781921383526,Reference,dataset/Reference/0000203.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5722/9781572225282.jpg,French Grammar,Dora Romero,Fold-out book or chart,4.5,6.41,$,7.5,9781572225282,Reference,dataset/Reference/0000204.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0072/9780007267262.jpg,Collins Bird Guide,Lars Svensson,Hardback,4.5,30.15,$,37.1,9780007267262,Reference,dataset/Reference/0000205.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1987/9780198715443.jpg,The Oxford Dictionary of Literary Terms,Chris Baldick,Paperback,4.0,10.56,$,15.0,9780198715443,Reference,dataset/Reference/0000206.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784724825.jpg,Hugh Johnson's Pocket Wine Book 2019,Hugh Johnson,Hardback,5.0,11.63,$,16.0,9781784724825,Reference,dataset/Reference/0000207.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473657663.jpg,Third Culture Kids,David C. Pollock,Paperback,4.0,15.33,$,21.1,9781473657663,Reference,dataset/Reference/0000208.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1702/9780170243612.jpg,Communications Toolkit,Jane Grellier,Paperback,4.0,39.38,$,41.0,9780170243612,Reference,dataset/Reference/0000209.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4000/9781400067558.jpg,Behind the Beautiful Forevers,Katherine Boo,Hardback,4.0,30.04,$,,9781400067558,Reference,dataset/Reference/0000210.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241229446.jpg,Encyclopedia Of Herbal Medicine,Andrew Chevallier,Hardback,4.5,28.5,$,28.8,9780241229446,Reference,dataset/Reference/0000211.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473691278.jpg,On This Day in History,Dan Snow,Hardback,4.0,14.23,$,18.0,9781473691278,Reference,dataset/Reference/0000212.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0919/9780091933661.jpg,Keep Calm and Carry On,,Hardback,4.0,6.04,$,6.7,9780091933661,Reference,dataset/Reference/0000213.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7865/9781786574374.jpg,Lonely Planet Pocket Vienna,Lonely Planet,Paperback,4.0,8.16,$,10.3,9781786574374,Reference,dataset/Reference/0000214.jpg
